[09/02 01:30] --- Ciclo 01:30 iniciado ---
[09/02 01:30] ⚡ ALERTA DISPARADO: TRXF11.SA
[09/02 01:30] ⚡ ALERTA DISPARADO: EQIX
[09/02 01:30] ⚡ ALERTA DISPARADO: JEPI
[09/02 01:30] ⚡ ALERTA DISPARADO: NOBL
[09/02 01:31] ⚡ ALERTA DISPARADO: MCD
[09/02 01:31] ⚡ ALERTA DISPARADO: SCHD
[09/02 19:06] 🔎 SHV: $110.20 (RSI: 44)
[09/02 19:06] 🔎 STAG: $39.16 (RSI: 65)
[09/02 19:06] 🔎 VICI: $29.06 (RSI: 61)
[09/02 19:06] 🔎 VNQ: $92.64 (RSI: 64)
[09/02 19:06] 🔎 VOO: $638.23 (RSI: 55)
[09/02 19:06] 🔎 BTC-USD: $70302.71 (RSI: 34)
[09/02 20:58] --- Ciclo 20:58 iniciado ---
[09/02 20:58] 🔎 ^BVSP: $186241.16 (RSI: 73)
[09/02 20:58] 🔎 BOVA11.SA: $182.89 (RSI: 73)
[09/02 20:58] 🔎 AFHI11.SA: $97.00 (RSI: 61)
[09/02 20:58] 🔎 CDII11.SA: $106.64 (RSI: 41)
[09/02 20:58] 🔎 GGRC11.SA: $10.00 (RSI: 56)
[09/02 20:58] 🔎 HFOF11.SA: $6.81 (RSI: 59)
[09/02 20:58] 🔎 HGLG11.SA: $157.04 (RSI: 47)
[09/02 20:58] 🔎 JURO11.SA: $103.04 (RSI: 51)
[09/02 20:58] 🔎 KFOF11.SA: $84.75 (RSI: 49)
[09/02 20:58] 🔎 KNCR11.SA: $105.39 (RSI: 43)
[09/02 20:58] 🔎 MXRF11.SA: $9.64 (RSI: 63)
[09/02 20:58] 🔎 PVBI11.SA: $82.68 (RSI: 56)
[09/02 20:58] 🔎 RBHG11.SA: $68.89 (RSI: 65)
[09/02 20:58] 🔎 RBVA11.SA: $9.94 (RSI: 49)
[09/02 20:58] 🔎 RECT11.SA: $38.00 (RSI: 40)
[09/02 20:58] 🔎 TRXF11.SA: $93.04 (RSI: 19)
[09/02 20:58] ⚡ ALERTA DISPARADO: TRXF11.SA
[09/02 20:58] 🔎 VGIR11.SA: $9.82 (RSI: 52)
[09/02 20:58] 🔎 XPML11.SA: $110.40 (RSI: 56)
[09/02 20:58] 🔎 ARE: $56.20 (RSI: 56)
[09/02 20:58] 🔎 EPR: $56.44 (RSI: 66)
[09/02 20:58] 🔎 EQIX: $857.74 (RSI: 72)
[09/02 20:58] ⚡ ALERTA DISPARADO: EQIX
[09/02 20:58] 🔎 GLPI: $45.84 (RSI: 57)
[09/02 20:58] 🔎 IAUM: $50.63 (RSI: 59)
[09/02 20:58] 🔎 IBIT: $40.11 (RSI: 32)
[09/02 20:58] 🔎 JEPI: $59.06 (RSI: 62)
[09/02 20:58] ⚡ ALERTA DISPARADO: JEPI
[09/02 20:58] 🔎 NOBL: $113.27 (RSI: 70)
[09/02 20:58] 🔎 O: $63.09 (RSI: 68)
[09/02 20:58] 🔎 OHI: $44.79 (RSI: 55)
[09/02 20:58] 🔎 PSA: $288.89 (RSI: 59)
[09/02 20:58] 🔎 QQQ: $614.32 (RSI: 48)
[09/02 20:58] 🔎 MCD: $325.60 (RSI: 69)
[09/02 20:58] 🔎 REXR: $38.48 (RSI: 41)
[09/02 20:58] 🔎 RING: $87.80 (RSI: 56)
[09/02 20:58] 🔎 SCHD: $31.35 (RSI: 84)
[09/02 20:58] 🔎 SHV: $110.20 (RSI: 44)
[09/02 20:58] 🔎 STAG: $39.16 (RSI: 65)
[09/02 20:58] 🔎 VICI: $29.06 (RSI: 61)
[09/02 20:58] 🔎 VNQ: $92.64 (RSI: 64)
[09/02 20:58] ⚡ ALERTA DISPARADO: VNQ
[09/02 20:58] 🔎 VOO: $638.23 (RSI: 55)
[09/02 20:58] 🔎 BTC-USD: $70105.32 (RSI: 33)
[09/02 21:38] --- Ciclo 21:38 iniciado ---
[09/02 21:38] 🔎 ^BVSP: $186241.16 (RSI: 73)
[09/02 21:38] 🔎 BOVA11.SA: $182.89 (RSI: 73)
[09/02 21:38] 🔎 AFHI11.SA: $97.00 (RSI: 61)
[09/02 21:38] 🔎 CDII11.SA: $106.64 (RSI: 41)
[09/02 21:38] 🔎 GGRC11.SA: $10.00 (RSI: 56)
[09/02 21:38] 🔎 HFOF11.SA: $6.81 (RSI: 59)
[09/02 21:38] 🔎 HGLG11.SA: $157.04 (RSI: 47)
[09/02 21:38] 🔎 JURO11.SA: $103.04 (RSI: 51)
[09/02 21:38] 🔎 KFOF11.SA: $84.75 (RSI: 49)
[09/02 21:38] 🔎 KNCR11.SA: $105.39 (RSI: 43)
[09/02 21:38] 🔎 MXRF11.SA: $9.64 (RSI: 63)
[09/02 21:38] ⚡ ALERTA DISPARADO: MXRF11.SA
[09/02 21:38] 🔎 PVBI11.SA: $82.68 (RSI: 56)
[09/02 21:38] 🔎 RBHG11.SA: $68.89 (RSI: 65)
[09/02 21:38] 🔎 RBVA11.SA: $9.94 (RSI: 49)
[09/02 21:38] 🔎 RECT11.SA: $38.00 (RSI: 40)
[09/02 21:38] 🔎 TRXF11.SA: $93.04 (RSI: 19)
[09/02 21:38] 🔎 VGIR11.SA: $9.82 (RSI: 52)
[09/02 21:38] 🔎 XPML11.SA: $110.40 (RSI: 56)
[09/02 21:38] 🔎 ARE: $56.20 (RSI: 56)
[09/02 21:38] 🔎 EPR: $56.44 (RSI: 66)
[09/02 21:38] 🔎 EQIX: $857.74 (RSI: 72)
[09/02 21:38] 🔎 GLPI: $45.84 (RSI: 57)
[09/02 21:38] 🔎 IAUM: $50.63 (RSI: 59)
[09/02 21:38] 🔎 IBIT: $40.11 (RSI: 32)
[09/02 21:38] 🔎 JEPI: $59.06 (RSI: 62)
[09/02 21:38] 🔎 NOBL: $113.27 (RSI: 70)
[09/02 21:38] 🔎 O: $63.09 (RSI: 68)
[09/02 21:38] 🔎 OHI: $44.79 (RSI: 55)
[09/02 21:38] 🔎 PSA: $288.89 (RSI: 59)
[09/02 21:38] 🔎 QQQ: $614.32 (RSI: 48)
[09/02 21:38] 🔎 MCD: $325.60 (RSI: 69)
[09/02 21:38] 🔎 REXR: $38.48 (RSI: 41)
[09/02 21:38] 🔎 RING: $87.80 (RSI: 56)
[09/02 21:38] 🔎 SCHD: $31.35 (RSI: 84)
[09/02 21:38] 🔎 SHV: $110.20 (RSI: 44)
[09/02 21:38] 🔎 STAG: $39.16 (RSI: 65)
[09/02 21:38] 🔎 VICI: $29.06 (RSI: 61)
[09/02 21:38] 🔎 VNQ: $92.64 (RSI: 64)
[09/02 21:38] 🔎 VOO: $638.23 (RSI: 55)
[09/02 21:38] 🔎 BTC-USD: $69919.88 (RSI: 33)
[10/02 13:43] --- Ciclo 13:43 iniciado ---
[10/02 13:43] 🔎 ^BVSP: $186321.70 (RSI: 73)
[10/02 13:43] 🔎 BOVA11.SA: $182.87 (RSI: 73)
[10/02 13:43] 🔎 AFHI11.SA: $96.46 (RSI: 56)
[10/02 13:43] 🔎 CDII11.SA: $106.45 (RSI: 40)
[10/02 13:43] 🔎 GGRC11.SA: $10.00 (RSI: 56)
[10/02 13:43] 🔎 HFOF11.SA: $6.78 (RSI: 56)
[10/02 13:43] 🔎 HGLG11.SA: $156.96 (RSI: 46)
[10/02 13:44] 🔎 JURO11.SA: $102.71 (RSI: 49)
[10/02 13:44] 🔎 KFOF11.SA: $83.90 (RSI: 44)
[10/02 13:44] 🔎 KNCR11.SA: $105.23 (RSI: 42)
[10/02 13:44] 🔎 MXRF11.SA: $9.63 (RSI: 62)
[10/02 13:44] 🔎 PVBI11.SA: $81.06 (RSI: 46)
[10/02 13:44] 🔎 RBHG11.SA: $67.66 (RSI: 54)
[10/02 13:44] 🔎 RBVA11.SA: $9.89 (RSI: 44)
[10/02 13:44] 🔎 RECT11.SA: $37.79 (RSI: 37)
[10/02 13:44] 🔎 TRXF11.SA: $92.93 (RSI: 18)
[10/02 13:44] ⚡ ALERTA DISPARADO: TRXF11.SA
[10/02 13:44] 🔎 VGIR11.SA: $9.84 (RSI: 54)
[10/02 13:44] 🔎 XPML11.SA: $110.58 (RSI: 56)
[10/02 13:44] 🔎 ARE: $56.83 (RSI: 59)
[10/02 13:44] 🔎 EPR: $57.50 (RSI: 70)
[10/02 13:44] 🔎 EQIX: $862.55 (RSI: 73)
[10/02 13:44] ⚡ ALERTA DISPARADO: EQIX
[10/02 13:44] 🔎 GLPI: $45.94 (RSI: 58)
[10/02 13:44] 🔎 IAUM: $50.01 (RSI: 57)
[10/02 13:44] 🔎 IBIT: $39.36 (RSI: 31)
[10/02 13:44] 🔎 JEPI: $59.37 (RSI: 66)
[10/02 13:44] ⚡ ALERTA DISPARADO: JEPI
[10/02 13:44] 🔎 NOBL: $114.01 (RSI: 73)
[10/02 13:44] 🔎 O: $63.58 (RSI: 70)
[10/02 13:44] 🔎 OHI: $45.14 (RSI: 57)
[10/02 13:44] 🔎 PSA: $290.62 (RSI: 60)
[10/02 13:44] 🔎 QQQ: $614.22 (RSI: 47)
[10/02 13:44] 🔎 MCD: $326.30 (RSI: 70)
[10/02 13:44] 🔎 REXR: $38.44 (RSI: 41)
[10/02 13:44] 🔎 RING: $87.72 (RSI: 56)
[10/02 13:44] 🔎 SCHD: $31.33 (RSI: 83)
[10/02 13:44] 🔎 SHV: $110.21 (RSI: 45)
[10/02 13:44] 🔎 STAG: $39.40 (RSI: 67)
[10/02 13:44] 🔎 VICI: $29.08 (RSI: 61)
[10/02 13:44] 🔎 VNQ: $93.64 (RSI: 68)
[10/02 13:44] ⚡ ALERTA DISPARADO: VNQ
[10/02 13:44] 🔎 VOO: $638.88 (RSI: 55)
[10/02 13:44] 🔎 BTC-USD: $69559.72 (RSI: 33)
[10/02 17:04] --- Ciclo 17:04 iniciado ---
[10/02 17:04] 🔎 ^BVSP: $185681.38 (RSI: 71)
[10/02 17:04] 🔎 BOVA11.SA: $182.19 (RSI: 71)
[10/02 17:04] 🔎 AFHI11.SA: $96.70 (RSI: 58)
[10/02 17:04] 🔎 CDII11.SA: $106.09 (RSI: 39)
[10/02 17:04] 🔎 GGRC11.SA: $10.01 (RSI: 57)
[10/02 17:04] 🔎 HFOF11.SA: $6.77 (RSI: 55)
[10/02 17:04] 🔎 HGLG11.SA: $156.89 (RSI: 45)
[10/02 17:04] 🔎 JURO11.SA: $103.03 (RSI: 51)
[10/02 17:04] 🔎 KFOF11.SA: $84.32 (RSI: 46)
[10/02 17:04] 🔎 KNCR11.SA: $105.30 (RSI: 42)
[10/02 17:04] 🔎 MXRF11.SA: $9.63 (RSI: 62)
[10/02 17:04] 🔎 PVBI11.SA: $80.65 (RSI: 44)
[10/02 17:04] 🔎 RBHG11.SA: $67.73 (RSI: 55)
[10/02 17:04] 🔎 RBVA11.SA: $9.88 (RSI: 44)
[10/02 17:04] 🔎 RECT11.SA: $37.88 (RSI: 38)
[10/02 17:04] 🔎 TRXF11.SA: $92.81 (RSI: 18)
[10/02 17:04] ⚡ ALERTA DISPARADO: TRXF11.SA
[10/02 17:04] 🔎 VGIR11.SA: $9.82 (RSI: 52)
[10/02 17:04] 🔎 XPML11.SA: $110.33 (RSI: 56)
[10/02 17:04] 🔎 ARE: $56.92 (RSI: 59)
[10/02 17:04] 🔎 EPR: $57.63 (RSI: 70)
[10/02 17:04] 🔎 EQIX: $863.18 (RSI: 73)
[10/02 17:04] ⚡ ALERTA DISPARADO: EQIX
[10/02 17:04] 🔎 GLPI: $46.39 (RSI: 61)
[10/02 17:04] 🔎 IAUM: $50.08 (RSI: 57)
[10/02 17:04] 🔎 IBIT: $39.10 (RSI: 31)
[10/02 17:04] 🔎 JEPI: $59.32 (RSI: 65)
[10/02 17:04] ⚡ ALERTA DISPARADO: JEPI
[10/02 17:04] 🔎 NOBL: $114.17 (RSI: 73)
[10/02 17:04] ⚡ ALERTA DISPARADO: NOBL
[10/02 17:04] 🔎 O: $64.04 (RSI: 72)
[10/02 17:04] ⚡ ALERTA DISPARADO: O
[10/02 17:04] 🔎 OHI: $45.51 (RSI: 59)
[10/02 17:04] 🔎 PSA: $293.17 (RSI: 62)
[10/02 17:04] 🔎 QQQ: $612.77 (RSI: 47)
[10/02 17:04] 🔎 MCD: $326.84 (RSI: 70)
[10/02 17:04] 🔎 REXR: $38.34 (RSI: 40)
[10/02 17:04] 🔎 RING: $88.52 (RSI: 57)
[10/02 17:05] 🔎 SCHD: $31.37 (RSI: 84)
[10/02 17:05] 🔎 SHV: $110.21 (RSI: 45)
[10/02 17:05] 🔎 STAG: $39.69 (RSI: 69)
[10/02 17:05] 🔎 VICI: $29.23 (RSI: 63)
[10/02 17:05] 🔎 VNQ: $94.01 (RSI: 69)
[10/02 17:05] ⚡ ALERTA DISPARADO: VNQ
[10/02 17:05] 🔎 VOO: $637.76 (RSI: 54)
[10/02 17:05] 🔎 BTC-USD: $69058.20 (RSI: 32)
[10/02 19:24] --- Ciclo 19:24 iniciado ---
[10/02 19:24] 🔎 ^BVSP: $185929.33 (RSI: 72)
[10/02 19:24] 🔎 BOVA11.SA: $182.40 (RSI: 72)
[10/02 19:24] 🔎 AFHI11.SA: $96.59 (RSI: 57)
[10/02 19:24] 🔎 CDII11.SA: $106.50 (RSI: 40)
[10/02 19:24] 🔎 GGRC11.SA: $10.02 (RSI: 59)
[10/02 19:24] 🔎 HFOF11.SA: $6.77 (RSI: 55)
[10/02 19:24] 🔎 HGLG11.SA: $156.66 (RSI: 42)
[10/02 19:24] 🔎 JURO11.SA: $103.19 (RSI: 52)
[10/02 19:24] 🔎 KFOF11.SA: $83.89 (RSI: 43)
[10/02 19:24] 🔎 KNCR11.SA: $105.04 (RSI: 40)
[10/02 19:24] 🔎 MXRF11.SA: $9.60 (RSI: 58)
[10/02 19:24] 🔎 PVBI11.SA: $80.57 (RSI: 44)
[10/02 19:24] 🔎 RBHG11.SA: $67.74 (RSI: 55)
[10/02 19:24] 🔎 RBVA11.SA: $9.87 (RSI: 43)
[10/02 19:24] 🔎 RECT11.SA: $37.95 (RSI: 39)
[10/02 19:24] 🔎 TRXF11.SA: $92.89 (RSI: 18)
[10/02 19:24] ⚡ ALERTA DISPARADO: TRXF11.SA
[10/02 19:24] 🔎 VGIR11.SA: $9.81 (RSI: 51)
[10/02 19:24] 🔎 XPML11.SA: $110.30 (RSI: 56)
[10/02 19:24] 🔎 ARE: $56.86 (RSI: 59)
[10/02 19:24] 🔎 EPR: $57.58 (RSI: 70)
[10/02 19:24] 🔎 EQIX: $856.74 (RSI: 71)
[10/02 19:24] ⚡ ALERTA DISPARADO: EQIX
[10/02 19:24] 🔎 GLPI: $46.40 (RSI: 61)
[10/02 19:25] 🔎 IAUM: $50.13 (RSI: 57)
[10/02 19:25] 🔎 IBIT: $38.97 (RSI: 31)
[10/02 19:25] 🔎 JEPI: $59.21 (RSI: 64)
[10/02 19:25] ⚡ ALERTA DISPARADO: JEPI
[10/02 19:25] 🔎 NOBL: $113.91 (RSI: 72)
[10/02 19:25] 🔎 O: $63.90 (RSI: 71)
[10/02 19:25] ⚡ ALERTA DISPARADO: O
[10/02 19:25] 🔎 OHI: $45.44 (RSI: 59)
[10/02 19:25] 🔎 PSA: $292.33 (RSI: 62)
[10/02 19:25] 🔎 QQQ: $611.47 (RSI: 46)
[10/02 19:25] 🔎 MCD: $325.97 (RSI: 69)
[10/02 19:25] 🔎 REXR: $38.23 (RSI: 40)
[10/02 19:25] 🔎 RING: $88.31 (RSI: 57)
[10/02 19:25] 🔎 SCHD: $31.30 (RSI: 82)
[10/02 19:25] 🔎 SHV: $110.20 (RSI: 44)
[10/02 19:25] 🔎 STAG: $39.43 (RSI: 68)
[10/02 19:25] 🔎 VICI: $29.25 (RSI: 63)
[10/02 19:25] 🔎 VNQ: $93.88 (RSI: 68)
[10/02 19:25] ⚡ ALERTA DISPARADO: VNQ
[10/02 19:25] 🔎 VOO: $636.44 (RSI: 53)
[10/02 19:25] 🔎 BTC-USD: $68626.92 (RSI: 32)
[11/02 13:41] --- Ciclo 13:41 iniciado ---
[11/02 13:41] 🔎 ^BVSP: $189738.02 (RSI: 76)
[11/02 13:41] 🔎 BOVA11.SA: $186.20 (RSI: 76)
[11/02 13:41] 🔎 AFHI11.SA: $96.76 (RSI: 58)
[11/02 13:41] 🔎 CDII11.SA: $106.60 (RSI: 41)
[11/02 13:41] 🔎 GGRC11.SA: $10.01 (RSI: 57)
[11/02 13:41] 🔎 HFOF11.SA: $6.75 (RSI: 53)
[11/02 13:41] 🔎 HGLG11.SA: $156.82 (RSI: 45)
[11/02 13:41] 🔎 JURO11.SA: $102.98 (RSI: 51)
[11/02 13:41] 🔎 KFOF11.SA: $84.14 (RSI: 45)
[11/02 13:41] 🔎 KNCR11.SA: $105.42 (RSI: 45)
[11/02 13:41] 🔎 MXRF11.SA: $9.64 (RSI: 61)
[11/02 13:41] 🔎 PVBI11.SA: $79.63 (RSI: 40)
[11/02 13:41] 🔎 RBHG11.SA: $67.50 (RSI: 53)
[11/02 13:41] 🔎 RBVA11.SA: $9.87 (RSI: 43)
[11/02 13:41] 🔎 RECT11.SA: $38.04 (RSI: 41)
[11/02 13:41] 🔎 TRXF11.SA: $93.08 (RSI: 22)
[11/02 13:41] 🔎 VGIR11.SA: $9.82 (RSI: 52)
[11/02 13:41] 🔎 XPML11.SA: $110.35 (RSI: 56)
[11/02 13:41] 🔎 ARE: $56.88 (RSI: 59)
[11/02 13:41] 🔎 EPR: $58.22 (RSI: 72)
[11/02 13:41] 🔎 EQIX: $861.61 (RSI: 72)
[11/02 13:41] ⚡ ALERTA DISPARADO: EQIX
[11/02 13:41] 🔎 GLPI: $46.26 (RSI: 59)
[11/02 13:41] 🔎 IAUM: $50.60 (RSI: 59)
[11/02 13:41] 🔎 IBIT: $37.62 (RSI: 29)
[11/02 13:41] 🔎 JEPI: $59.34 (RSI: 66)
[11/02 13:41] ⚡ ALERTA DISPARADO: JEPI
[11/02 13:41] 🔎 NOBL: $114.65 (RSI: 74)
[11/02 13:41] 🔎 O: $64.21 (RSI: 73)
[11/02 13:41] ⚡ ALERTA DISPARADO: O
[11/02 13:41] 🔎 OHI: $45.75 (RSI: 61)
[11/02 13:41] 🔎 PSA: $292.05 (RSI: 61)
[11/02 13:41] 🔎 QQQ: $612.32 (RSI: 46)
[11/02 13:41] 🔎 MCD: $324.62 (RSI: 66)
[11/02 13:41] 🔎 REXR: $38.07 (RSI: 39)
[11/02 13:41] 🔎 RING: $89.11 (RSI: 58)
[11/02 13:41] 🔎 SCHD: $31.71 (RSI: 84)
[11/02 13:41] 🔎 SHV: $110.21 (RSI: 46)
[11/02 13:41] 🔎 STAG: $39.32 (RSI: 66)
[11/02 13:42] 🔎 VICI: $29.36 (RSI: 65)
[11/02 13:42] 🔎 VNQ: $93.78 (RSI: 68)
[11/02 13:42] ⚡ ALERTA DISPARADO: VNQ
[11/02 13:42] 🔎 VOO: $637.35 (RSI: 54)
[11/02 13:42] 🔎 BTC-USD: $66220.21 (RSI: 30)
[11/02 16:58] --- Ciclo 16:58 iniciado ---
[11/02 16:58] 🔎 ^BVSP: $190088.17 (RSI: 76)
[11/02 16:58] 🔎 BOVA11.SA: $186.49 (RSI: 76)
[11/02 16:58] 🔎 AFHI11.SA: $96.40 (RSI: 55)
[11/02 16:58] 🔎 CDII11.SA: $106.26 (RSI: 39)
[11/02 16:58] 🔎 GGRC11.SA: $10.00 (RSI: 55)
[11/02 16:58] 🔎 HFOF11.SA: $6.76 (RSI: 54)
[11/02 16:58] 🔎 HGLG11.SA: $156.80 (RSI: 44)
[11/02 16:58] 🔎 JURO11.SA: $103.10 (RSI: 51)
[11/02 16:58] 🔎 KFOF11.SA: $84.61 (RSI: 49)
[11/02 16:58] 🔎 KNCR11.SA: $105.39 (RSI: 45)
[11/02 16:58] 🔎 MXRF11.SA: $9.68 (RSI: 65)
[11/02 16:58] ⚡ ALERTA DISPARADO: MXRF11.SA
[11/02 16:58] 🔎 PVBI11.SA: $78.68 (RSI: 36)
[11/02 16:58] 🔎 RBHG11.SA: $67.52 (RSI: 53)
[11/02 16:58] 🔎 RBVA11.SA: $9.88 (RSI: 44)
[11/02 16:58] 🔎 RECT11.SA: $38.07 (RSI: 41)
[11/02 16:58] 🔎 TRXF11.SA: $93.06 (RSI: 21)
[11/02 16:58] 🔎 VGIR11.SA: $9.82 (RSI: 52)
[11/02 16:58] 🔎 XPML11.SA: $110.36 (RSI: 56)
[11/02 16:58] 🔎 ARE: $54.04 (RSI: 47)
[11/02 16:58] 🔎 EPR: $57.84 (RSI: 71)
[11/02 16:58] 🔎 EQIX: $863.73 (RSI: 73)
[11/02 16:58] ⚡ ALERTA DISPARADO: EQIX
[11/02 16:58] 🔎 GLPI: $46.28 (RSI: 60)
[11/02 16:58] 🔎 IAUM: $50.65 (RSI: 59)
[11/02 16:58] 🔎 IBIT: $38.29 (RSI: 30)
[11/02 16:58] 🔎 JEPI: $59.33 (RSI: 65)
[11/02 16:58] ⚡ ALERTA DISPARADO: JEPI
[11/02 16:58] 🔎 NOBL: $114.47 (RSI: 74)
[11/02 16:58] 🔎 O: $64.30 (RSI: 73)
[11/02 16:58] ⚡ ALERTA DISPARADO: O
[11/02 16:58] 🔎 OHI: $46.30 (RSI: 63)
[11/02 16:58] ⚡ ALERTA DISPARADO: OHI
[11/02 16:58] 🔎 PSA: $292.27 (RSI: 62)
[11/02 16:58] 🔎 QQQ: $613.74 (RSI: 47)
[11/02 16:58] 🔎 MCD: $323.24 (RSI: 63)
[11/02 16:58] 🔎 REXR: $37.79 (RSI: 38)
[11/02 16:58] 🔎 RING: $90.00 (RSI: 59)
[11/02 16:58] 🔎 SCHD: $31.59 (RSI: 84)
[11/02 16:58] 🔎 SHV: $110.21 (RSI: 46)
[11/02 16:58] 🔎 STAG: $39.22 (RSI: 64)
[11/02 16:58] 🔎 VICI: $29.18 (RSI: 62)
[11/02 16:58] 🔎 VNQ: $93.45 (RSI: 65)
[11/02 16:58] 🔎 VOO: $637.28 (RSI: 54)
[11/02 16:58] 🔎 BTC-USD: $67549.13 (RSI: 31)
[11/02 18:52] Resumo diário enviado.
[11/02 18:52] --- Ciclo 18:52 iniciado ---
[11/02 18:52] 🔎 ^BVSP: $189699.12 (RSI: 76)
[11/02 18:52] 🔎 BOVA11.SA: $185.99 (RSI: 76)
[11/02 18:52] 🔎 AFHI11.SA: $96.53 (RSI: 56)
[11/02 18:52] 🔎 CDII11.SA: $106.02 (RSI: 38)
[11/02 18:52] 🔎 GGRC11.SA: $10.00 (RSI: 55)
[11/02 18:52] 🔎 HFOF11.SA: $6.76 (RSI: 54)
[11/02 18:52] 🔎 HGLG11.SA: $156.78 (RSI: 44)
[11/02 18:52] 🔎 JURO11.SA: $103.13 (RSI: 52)
[11/02 18:52] 🔎 KFOF11.SA: $84.69 (RSI: 49)
[11/02 18:52] 🔎 KNCR11.SA: $105.30 (RSI: 44)
[11/02 18:52] 🔎 MXRF11.SA: $9.67 (RSI: 64)
[11/02 18:52] 🔎 PVBI11.SA: $78.71 (RSI: 36)
[11/02 18:52] 🔎 RBHG11.SA: $67.53 (RSI: 53)
[11/02 18:52] 🔎 RBVA11.SA: $9.90 (RSI: 46)
[11/02 18:52] 🔎 RECT11.SA: $38.12 (RSI: 42)
[11/02 18:52] 🔎 TRXF11.SA: $93.11 (RSI: 22)
[11/02 18:52] 🔎 VGIR11.SA: $9.84 (RSI: 54)
[11/02 18:52] 🔎 XPML11.SA: $110.32 (RSI: 56)
[11/02 18:52] 🔎 ARE: $53.76 (RSI: 46)
[11/02 18:52] 🔎 EPR: $57.44 (RSI: 69)
[11/02 18:52] 🔎 EQIX: $867.52 (RSI: 74)
[11/02 18:52] 🔎 GLPI: $46.24 (RSI: 59)
[11/02 18:52] 🔎 IAUM: $50.72 (RSI: 59)
[11/02 18:52] 🔎 IBIT: $38.29 (RSI: 30)
[11/02 18:52] 🔎 JEPI: $59.27 (RSI: 65)
[11/02 18:52] 🔎 NOBL: $114.50 (RSI: 74)
[11/02 18:52] 🔎 O: $64.50 (RSI: 74)
[11/02 18:52] 🔎 OHI: $46.78 (RSI: 65)
[11/02 18:52] 🔎 PSA: $293.84 (RSI: 63)
[11/02 18:52] 🔎 QQQ: $613.11 (RSI: 47)
[11/02 18:52] 🔎 MCD: $323.21 (RSI: 63)
[11/02 18:52] 🔎 REXR: $37.50 (RSI: 36)
[11/02 18:52] ⚡ ALERTA DISPARADO: REXR
[11/02 18:52] 🔎 RING: $90.56 (RSI: 60)
[11/02 18:52] 🔎 SCHD: $31.64 (RSI: 84)
[11/02 18:52] 🔎 SHV: $110.21 (RSI: 46)
[11/02 18:52] 🔎 STAG: $39.23 (RSI: 64)
[11/02 18:52] 🔎 VICI: $29.17 (RSI: 62)
[11/02 18:52] 🔎 VNQ: $93.36 (RSI: 65)
[11/02 18:52] 🔎 VOO: $636.35 (RSI: 53)
[11/02 18:52] 🔎 BTC-USD: $67872.36 (RSI: 31)
[12/02 12:38] --- Ciclo 12:38 iniciado ---
[12/02 12:38] 🔎 ^BVSP: $189620.45 (RSI: 76)
[12/02 12:38] 🔎 BOVA11.SA: $185.96 (RSI: 75)
[12/02 12:38] 🔎 AFHI11.SA: $97.10 (RSI: 61)
[12/02 12:38] 🔎 CDII11.SA: $106.39 (RSI: 41)
[12/02 12:38] 🔎 GGRC11.SA: $10.00 (RSI: 55)
[12/02 12:38] 🔎 HFOF11.SA: $6.78 (RSI: 56)
[12/02 12:38] 🔎 HGLG11.SA: $156.81 (RSI: 45)
[12/02 12:38] 🔎 JURO11.SA: $103.08 (RSI: 51)
[12/02 12:38] 🔎 KFOF11.SA: $84.29 (RSI: 47)
[12/02 12:38] 🔎 KNCR11.SA: $105.72 (RSI: 49)
[12/02 12:38] 🔎 MXRF11.SA: $9.69 (RSI: 65)
[12/02 12:38] ⚡ ALERTA DISPARADO: MXRF11.SA
[12/02 12:38] 🔎 PVBI11.SA: $77.73 (RSI: 33)
[12/02 12:38] ⚡ ALERTA DISPARADO: PVBI11.SA
[12/02 12:38] 🔎 RBHG11.SA: $67.71 (RSI: 54)
[12/02 12:38] 🔎 RBVA11.SA: $9.88 (RSI: 44)
[12/02 12:38] 🔎 RECT11.SA: $38.14 (RSI: 42)
[12/02 12:38] 🔎 TRXF11.SA: $93.08 (RSI: 22)
[12/02 12:38] 🔎 VGIR11.SA: $9.70 (RSI: 41)
[12/02 12:38] 🔎 XPML11.SA: $110.46 (RSI: 56)
[12/02 12:38] 🔎 ARE: $52.65 (RSI: 43)
[12/02 12:38] 🔎 EPR: $57.43 (RSI: 69)
[12/02 12:38] 🔎 EQIX: $965.89 (RSI: 86)
[12/02 12:38] ⚡ ALERTA DISPARADO: EQIX
[12/02 12:38] 🔎 GLPI: $46.97 (RSI: 64)
[12/02 12:38] ⚡ ALERTA DISPARADO: GLPI
[12/02 12:39] 🔎 IAUM: $50.51 (RSI: 58)
[12/02 12:39] 🔎 IBIT: $38.15 (RSI: 29)
[12/02 12:39] 🔎 JEPI: $59.63 (RSI: 69)
[12/02 12:39] ⚡ ALERTA DISPARADO: JEPI
[12/02 12:39] 🔎 NOBL: $114.58 (RSI: 74)
[12/02 12:39] 🔎 O: $65.63 (RSI: 77)
[12/02 12:39] ⚡ ALERTA DISPARADO: O
[12/02 12:39] 🔎 OHI: $47.45 (RSI: 68)
[12/02 12:39] ⚡ ALERTA DISPARADO: OHI
[12/02 12:39] 🔎 PSA: $295.10 (RSI: 64)
[12/02 12:39] 🔎 QQQ: $609.62 (RSI: 45)
[12/02 12:39] 🔎 MCD: $327.27 (RSI: 68)
[12/02 12:39] 🔎 REXR: $37.38 (RSI: 36)
[12/02 12:39] 🔎 RING: $90.21 (RSI: 59)
